SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2011233N15301,2011,54,,,IRENE,2011-08-26 09:00:00,TS,29.4,-77.3, , , ,main,326,321,P______________, ,AL092011,29.4,-77.3, ,HU,88,945,2,250,200,130,175,125,105,75,75,80,80,50,50,1010,325,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,315,150,270,12,355
2011233N15301,2011,54,,,IRENE,2011-08-26 12:00:00,TS,30.0,-77.4,85,947,hurdat_atl,main,343,331,O______________,hurdat_atl,AL092011,30.0,-77.4, ,HU,85,947,2,250,200,130,175,125,105,75,75,80,80,50,50,1010,325,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,330,330,180,270,12,355
2011233N15301,2011,54,,,IRENE,2011-08-26 15:00:00,TS,30.6,-77.5, , , ,main,322,277,P______________, ,AL092011,30.6,-77.5, ,HU,83,949,2,250,213,135,175,125,115,78,75,80,80,50,50,1011,343,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,330,180,240,11,355
2011233N15301,2011,54,,,IRENE,2011-08-26 18:00:00,TS,31.1,-77.5,80,950,hurdat_atl,main,277,251,O______________,hurdat_atl,AL092011,31.1,-77.5, ,HU,80,950,1,250,225,140,175,125,125,80,75,80,80,50,50,1012,360,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,330,330,180,210,10,5
2011233N15301,2011,54,,,IRENE,2011-08-26 21:00:00,TS,31.6,-77.3, , , ,main,251,217,P______________, ,AL092011,31.6,-77.3, ,HU,78,951,1,238,225,140,158,125,125,85,75,80,80,45,45,1012,360,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,20
2011233N15301,2011,54,,,IRENE,2011-08-27 00:00:00,TS,32.1,-77.1,75,952,hurdat_atl,main,217,162,O______________,hurdat_atl,AL092011,32.1,-77.1, ,HU,75,952,1,225,225,140,140,125,125,90,75,80,80,40,40,1012,360,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,15
2011233N15301,2011,54,,,IRENE,2011-08-27 03:00:00,TS,32.7,-76.9, , , ,main,168,124,P______________, ,AL092011,32.7,-76.9, ,HU,75,952,1,225,225,140,140,125,125,90,75,80,80,40,40,1012,380,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,10
2011233N15301,2011,54,,,IRENE,2011-08-27 06:00:00,TS,33.4,-76.8,75,952,hurdat_atl,main,124,66,O______________,hurdat_atl,AL092011,33.4,-76.8, ,HU,75,952,1,225,225,140,140,125,125,90,75,80,80,40,40,1012,400,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,330,330,180,210,14,10
2011233N15301,2011,54,,,IRENE,2011-08-27 09:00:00,TS,34.1,-76.7, , , ,main,66,0,P______________, ,AL092011,34.1,-76.7, ,HU,75,952,1,225,225,145,133,125,125,90,68,80,80,40,38,1012,400,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,345,345,250,190,13,5
2011233N15301,2011,54,,,IRENE,2011-08-27 12:00:00,TS,34.7,-76.6,75,952,hurdat_atl,main,0,0,O______________,hurdat_atl,AL092011,34.7,-76.6,L,HU,75,952,1,225,225,150,125,125,125,90,60,80,80,40,35,1012,400,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,360,360,320,170,10,10
2011233N15301,2011,54,,,IRENE,2011-08-27 15:00:00,TS,35.1,-76.5, , , ,main,9,0,P______________, ,AL092011,35.1,-76.5, ,HU,70,951,1,218,225,150,125,125,125,85,60,78,78,38,35,1012,400,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,390,310, ,8,15
2011233N15301,2011,54,,,IRENE,2011-08-27 18:00:00,TS,35.5,-76.3,65,950,hurdat_atl,main,0,0,O______________,hurdat_atl,AL092011,35.5,-76.3, ,HU,65,950,1,210,225,150,125,125,125,80,60,75,75,35,35,1012,400,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,360,420,300, ,10,20
2011233N15301,2011,54,,,IRENE,2011-08-27 21:00:00,TS,36.1,-76.0, , , ,main,8,0,P______________, ,AL092011,36.1,-76.0, ,HU,65,951,1,210,225,150,125,138,138,80,60,75,75,18,18,1012,400,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,20
2011233N15301,2011,54,,,IRENE,2011-08-28 00:00:00,TS,36.7,-75.7,65,951,hurdat_atl,main,20,20,O______________,hurdat_atl,AL092011,36.7,-75.7, ,HU,65,951,1,210,225,150,125,150,150,80,60,75,75,0,0,1012,400,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,20
2011233N15301,2011,54,,,IRENE,2011-08-28 03:00:00,TS,37.3,-75.4, , , ,main,34,26,P______________, ,AL092011,37.3,-75.4, ,HU,65,955,1,220,253,155,118,150,150,80,45,75,75,0,0,1010,383,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,20
2011233N15301,2011,54,,,IRENE,2011-08-28 06:00:00,TS,38.1,-75.0,65,958,hurdat_atl,main,20,14,O______________,hurdat_atl,AL092011,38.1,-75.0, ,HU,65,958,1,230,280,160,110,150,150,80,30,75,75,0,0,1008,365,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,420,180,25,20,20
2011233N15301,2011,54,,,IRENE,2011-08-28 09:00:00,TS,39.2,-74.5, , , ,main,17,8,P______________, ,AL092011,39.2,-74.5, ,TS,61,959,0,230,280,160,110,150,150,80,30, , , , ,1007,383,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,410,440,290,43,23,20
2011233N15301,2011,54,,,IRENE,2011-08-28 09:35:00,TS,39.4,-74.4,60,959,hurdat_atl,main,8,0,V______________,hurdat_atl,AL092011,39.4,-74.4,L,TS,60,959,0,230,280,160,110,150,150,80,30, , , , ,1007,386,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,420,444,311,46,23,15
2011233N15301,2011,54,,,IRENE,2011-08-28 12:00:00,TS,40.3,-74.1,55,963,hurdat_atl,main,0,0,O______________,hurdat_atl,AL092011,40.3,-74.1, ,TS,55,963,0,230,280,130,50,150,150,80,30, , , , ,1006,400,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,460,460,400,60,22,15
2011233N15301,2011,54,,,IRENE,2011-08-28 13:00:00,TS,40.6,-74.0,55,965,hurdat_atl,main,0,0,V______________,hurdat_atl,AL092011,40.6,-74.0,L,TS,55,965,0,230,280,130,50,150,150,80,30, , , , ,1006,400,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,453,473,413, ,21,15
2011233N15301,2011,54,,,IRENE,2011-08-28 15:00:00,TS,41.3,-73.7, , , ,main,0,0,P______________, ,AL092011,41.3,-73.7, ,TS,53,967,0,230,280,150,50,150,150,80,30, , , , ,1006,400,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,440,500,440, ,24,20
2011233N15301,2011,54,,,IRENE,2011-08-28 18:00:00,TS,42.5,-73.1,50,970,hurdat_atl,main,0,0,O______________,hurdat_atl,AL092011,42.5,-73.1, ,TS,50,970,0,230,280,180,50,150,150,80,30, , , , ,1006,400,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,420,540,480, ,22,20
2011233N15301,2011,54,,,IRENE,2011-08-28 21:00:00,TS,43.4,-72.7, , , ,main,0,0,P______________, ,AL092011,43.4,-72.7, ,TS,48,975,0,230,298,215,50, , , , , , , , ,1005,375,125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,310,540,305, ,18,25
2011233N15301,2011,54,,,IRENE,2011-08-29 00:00:00,ET,44.2,-72.1,45,979,hurdat_atl,main,0,0,O______________,hurdat_atl,AL092011,44.2,-72.1, ,EX,45,979,-4,230,315,250,50, , , , , , , , ,1004,350,150, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,200,540,130, ,23,35
2011233N15301,2011,54,,,IRENE,2011-08-29 03:00:00,ET,45.3,-70.9, , , ,main,0,0,P______________, ,AL092011,45.3,-70.9, ,EX,43,981,-4,295,338,305,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,40
2011233N15301,2011,54,,,IRENE,2011-08-29 06:00:00,ET,46.5,-69.5,40,983,hurdat_atl,main,0,0,O______________,hurdat_atl,AL092011,46.5,-69.5, ,EX,40,983,-4,360,360,360,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,40
2011233N15301,2011,54,,,IRENE,2011-08-29 09:00:00,ET,47.8,-68.1, , , ,main,0,0,P______________, ,AL092011,47.8,-68.1, ,EX,40,984,-4,360,360,330,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,35
2011233N15301,2011,54,,,IRENE,2011-08-29 12:00:00,ET,49.1,-66.7,40,985,hurdat_atl,main,11,11,O______________,hurdat_atl,AL092011,49.1,-66.7, ,EX,40,985,-4,360,360,300,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,35
2011233N15301,2011,54,,,IRENE,2011-08-29 15:00:00,ET,50.3,-65.3, , , ,main,0,0,P______________, ,AL092011,50.3,-65.3, ,EX,40,986,-4,180,360,150,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,40
2011233N15301,2011,54,,,IRENE,2011-08-29 18:00:00,ET,51.3,-63.8,40,987,hurdat_atl,main,0,0,O______________,hurdat_atl,AL092011,51.3,-63.8, ,EX,40,987,-4,0,360,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,45
2011233N15301,2011,54,,,IRENE,2011-08-29 21:00:00,ET,52.2,-62.0, , , ,main,0,0,P______________, ,AL092011,52.2,-62.0, ,EX,40,989,-4,0,315,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,55
2011233N15301,2011,54,,,IRENE,2011-08-30 00:00:00,ET,53.0,-60.0,40,991,hurdat_atl,main,0, ,O______________,hurdat_atl,AL092011,53.0,-60.0, ,EX,40,991,-4,0,270,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,55
1992230N11325,1992,63,,,ANDREW,1992-08-16 18:00:00,TS,10.8,-35.5,25,1010,hurdat_atl,main,1607,1596,O______________,hurdat_atl,AL041992,10.8,-35.5, ,TD,25,1010,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,280
1992230N11325,1992,63,,,ANDREW,1992-08-16 21:00:00,TS,11.0,-36.4, , , ,main,1602,1594,P______________, ,AL041992,11.0,-36.4, ,TD,28,1010,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,280
1992230N11325,1992,63,,,ANDREW,1992-08-17 00:00:00,TS,11.2,-37.4,30,1009,hurdat_atl,main,1602,1598,O______________,hurdat_atl,AL041992,11.2,-37.4, ,TD,30,1009,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,280
1992230N11325,1992,63,,,ANDREW,1992-08-17 03:00:00,TS,11.4,-38.5, , , ,main,1608,1541,P______________, ,AL041992,11.4,-38.5, ,TD,30,1009,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,285
1992230N11325,1992,63,,,ANDREW,1992-08-17 06:00:00,TS,11.7,-39.6,30,1008,hurdat_atl,main,1532,1444,O______________,hurdat_atl,AL041992,11.7,-39.6, ,TD,30,1008,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,285
1992230N11325,1992,63,,,ANDREW,1992-08-17 09:00:00,TS,12.0,-40.8, , , ,main,1442,1368,P______________, ,AL041992,12.0,-40.8, ,TD,33,1007,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,285
1992230N11325,1992,63,,,ANDREW,1992-08-17 12:00:00,TS,12.3,-42.0,35,1006,hurdat_atl,main,1360,1303,O______________,hurdat_atl,AL041992,12.3,-42.0, ,TS,35,1006,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,290
1992230N11325,1992,63,,,ANDREW,1992-08-17 15:00:00,TS,12.7,-43.1, , , ,main,1303,1262,P______________, ,AL041992,12.7,-43.1, ,TS,35,1005,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,290
1992230N11325,1992,63,,,ANDREW,1992-08-17 18:00:00,TS,13.1,-44.2,35,1003,hurdat_atl,main,1257,1216,O______________,hurdat_atl,AL041992,13.1,-44.2, ,TS,35,1003,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,290
1992230N11325,1992,63,,,ANDREW,1992-08-17 21:00:00,TS,13.4,-45.2, , , ,main,1219,1178,P______________, ,AL041992,13.4,-45.2, ,TS,38,1003,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,285
1992230N11325,1992,63,,,ANDREW,1992-08-18 00:00:00,TS,13.6,-46.2,40,1002,hurdat_atl,main,1173,1136,O______________,hurdat_atl,AL041992,13.6,-46.2, ,TS,40,1002,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,285
1992230N11325,1992,63,,,ANDREW,1992-08-18 03:00:00,TS,13.8,-47.1, , , ,main,1136,1117,P______________, ,AL041992,13.8,-47.1, ,TS,43,1002,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,285
1992230N11325,1992,63,,,ANDREW,1992-08-18 06:00:00,TS,14.1,-48.0,45,1001,hurdat_atl,main,1117,1094,O______________,hurdat_atl,AL041992,14.1,-48.0, ,TS,45,1001,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,285
1992230N11325,1992,63,,,ANDREW,1992-08-18 09:00:00,TS,14.3,-48.9, , , ,main,1094,1081,P______________, ,AL041992,14.3,-48.9, ,TS,45,1001,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,285
1992230N11325,1992,63,,,ANDREW,1992-08-18 12:00:00,TS,14.6,-49.9,45,1000,hurdat_atl,main,1082,1073,O______________,hurdat_atl,AL041992,14.6,-49.9, ,TS,45,1000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,290
